"Description","Elevation","Latitude","Longitude"
"Mollaro_Castel_Thun_trk_1267",0.0,46.29129233,11.07717084
"Mollaro_Castel_Thun_trk_1268",0.0,46.29131677,11.07718799
"Mollaro_Castel_Thun_trk_1269",0.0,46.29133884,11.07721155
"Mollaro_Castel_Thun_trk_1270",0.0,46.29138263,11.07727812
"Mollaro_Castel_Thun_trk_1271",0.0,46.29140423,11.07732762
"Mollaro_Castel_Thun_trk_1272",0.0,46.29142589,11.07737388
"Mollaro_Castel_Thun_trk_1273",0.0,46.29144761,11.0774169
"Mollaro_Castel_Thun_trk_1274",0.0,46.29146708,11.07745983
"Mollaro_Castel_Thun_trk_1275",0.0,46.29148886,11.07749961
"Mollaro_Castel_Thun_trk_1276",0.0,46.29150844,11.07753605
"Mollaro_Castel_Thun_trk_1277",0.0,46.29152803,11.0775725
"Mollaro_Castel_Thun_trk_1278",0.0,46.29154987,11.07760903
"Mollaro_Castel_Thun_trk_1279",0.0,46.29156946,11.07764547
"Mollaro_Castel_Thun_trk_1280",0.0,46.29159135,11.07767876
"Mollaro_Castel_Thun_trk_1281",0.0,46.29161319,11.07771529
"Mollaro_Castel_Thun_trk_1282",0.0,46.29163496,11.07775506
"Mollaro_Castel_Thun_trk_1283",0.0,46.29165905,11.07779168
"Mollaro_Castel_Thun_trk_1284",0.0,46.29168302,11.07783478
"Mollaro_Castel_Thun_trk_1285",0.0,46.29170698,11.07787788
"Mollaro_Castel_Thun_trk_1286",0.0,46.29173539,11.0779244
"Mollaro_Castel_Thun_trk_1287",0.0,46.29177249,11.07798747
"Mollaro_Castel_Thun_trk_1288",0.0,46.29180504,11.07805362
"Mollaro_Castel_Thun_trk_1289",0.0,46.29182019,11.07808665
"Mollaro_Castel_Thun_trk_1290",0.0,46.29183309,11.0781196
"Mollaro_Castel_Thun_trk_1291",0.0,46.29184599,11.07815254
"Mollaro_Castel_Thun_trk_1292",0.0,46.29185658,11.07818865
"Mollaro_Castel_Thun_trk_1293",0.0,46.29186499,11.07822142
"Mollaro_Castel_Thun_trk_1294",0.0,46.29187333,11.07825744
"Mollaro_Castel_Thun_trk_1295",0.0,46.29187943,11.07829338
"Mollaro_Castel_Thun_trk_1296",0.0,46.29188328,11.07832923
"Mollaro_Castel_Thun_trk_1297",0.0,46.29188482,11.07836824
"Mollaro_Castel_Thun_trk_1298",0.0,46.29188411,11.07840716
"Mollaro_Castel_Thun_trk_1299",0.0,46.2918811,11.07844924
"Mollaro_Castel_Thun_trk_1300",0.0,46.29187808,11.07849132
"Mollaro_Castel_Thun_trk_1301",0.0,46.29186578,11.07854928
"Mollaro_Castel_Thun_trk_1302",0.0,46.29185128,11.07860391
"Mollaro_Castel_Thun_trk_1303",0.0,46.29183454,11.07865846
"Mollaro_Castel_Thun_trk_1304",0.0,46.29181786,11.07870976
"Mollaro_Castel_Thun_trk_1305",0.0,46.29179674,11.07875765
"Mollaro_Castel_Thun_trk_1306",0.0,46.29177786,11.07880562
"Mollaro_Castel_Thun_trk_1307",0.0,46.29175899,11.07885359
"Mollaro_Castel_Thun_trk_1308",0.0,46.29174018,11.07889832
"Mollaro_Castel_Thun_trk_1309",0.0,46.29172355,11.07894638
"Mollaro_Castel_Thun_trk_1310",0.0,46.29170924,11.07899128
"Mollaro_Castel_Thun_trk_1311",0.0,46.29169942,11.07903635
"Mollaro_Castel_Thun_trk_1312",0.0,46.29169178,11.07908475
"Mollaro_Castel_Thun_trk_1313",0.0,46.2916864,11.07913323
"Mollaro_Castel_Thun_trk_1314",0.0,46.29168996,11.0791853
"Mollaro_Castel_Thun_trk_1315",0.0,46.29169576,11.07923745
"Mollaro_Castel_Thun_trk_1316",0.0,46.29171043,11.07929643
"Mollaro_Castel_Thun_trk_1317",0.0,46.29172109,11.0793293
"Mollaro_Castel_Thun_trk_1318",0.0,46.29172943,11.07936532
"Mollaro_Castel_Thun_trk_1319",0.0,46.29173997,11.07940466
"Mollaro_Castel_Thun_trk_1320",0.0,46.29175044,11.07944726
"Mollaro_Castel_Thun_trk_1321",0.0,46.29175867,11.07948976
"Mollaro_Castel_Thun_trk_1322",0.0,46.29176689,11.07953227
"Mollaro_Castel_Thun_trk_1323",0.0,46.29177512,11.07957478
"Mollaro_Castel_Thun_trk_1324",0.0,46.29178335,11.07961728
"Mollaro_Castel_Thun_trk_1325",0.0,46.29179163,11.07965655
"Mollaro_Castel_Thun_trk_1326",0.0,46.29180004,11.07968932
"Mollaro_Castel_Thun_trk_1327",0.0,46.29181702,11.07974515
"Mollaro_Castel_Thun_trk_1328",0.0,46.29185477,11.07977254
"Mollaro_Castel_Thun_trk_1329",0.0,46.29188702,11.07973157
"Mollaro_Castel_Thun_trk_1330",0.0,46.29190814,11.07968368
"Mollaro_Castel_Thun_trk_1331",0.0,46.29192264,11.07962905
"Mollaro_Castel_Thun_trk_1332",0.0,46.2919305,11.07956768
"Mollaro_Castel_Thun_trk_1333",0.0,46.29193387,11.07950613
"Mollaro_Castel_Thun_trk_1334",0.0,46.29193227,11.07947037
"Mollaro_Castel_Thun_trk_1335",0.0,46.29193286,11.07943793
"Mollaro_Castel_Thun_trk_1336",0.0,46.2919312,11.07940541
"Mollaro_Castel_Thun_trk_1337",0.0,46.29193185,11.07936973
"Mollaro_Castel_Thun_trk_1338",0.0,46.2919302,11.07933721
"Mollaro_Castel_Thun_trk_1339",0.0,46.29193079,11.07930478
"Mollaro_Castel_Thun_trk_1340",0.0,46.29192925,11.07926577
"Mollaro_Castel_Thun_trk_1341",0.0,46.29192984,11.07923333
"Mollaro_Castel_Thun_trk_1342",0.0,46.29193273,11.07919774
"Mollaro_Castel_Thun_trk_1343",0.0,46.29193557,11.07916539
"Mollaro_Castel_Thun_trk_1344",0.0,46.29194575,11.07910086
"Mollaro_Castel_Thun_trk_1345",0.0,46.2919603,11.07904298
"Mollaro_Castel_Thun_trk_1346",0.0,46.29197935,11.07898528
"Mollaro_Castel_Thun_trk_1347",0.0,46.29200284,11.07893099
"Mollaro_Castel_Thun_trk_1348",0.0,46.29202857,11.07887678
"Mollaro_Castel_Thun_trk_1349",0.0,46.29205875,11.07882599
"Mollaro_Castel_Thun_trk_1350",0.0,46.29209111,11.07877853
"Mollaro_Castel_Thun_trk_1351",0.0,46.29212347,11.07873107
"Mollaro_Castel_Thun_trk_1352",0.0,46.29216034,11.07868377
"Mollaro_Castel_Thun_trk_1353",0.0,46.2921972,11.07863648
"Mollaro_Castel_Thun_trk_1354",0.0,46.29223406,11.07858919
"Mollaro_Castel_Thun_trk_1355",0.0,46.29227317,11.07854198
"Mollaro_Castel_Thun_trk_1356",0.0,46.29231233,11.07849153
"Mollaro_Castel_Thun_trk_1357",0.0,46.29235144,11.07844432
"Mollaro_Castel_Thun_trk_1358",0.0,46.29237925,11.07839993
"Mollaro_Castel_Thun_trk_1359",0.0,46.29240475,11.0783587
"Mollaro_Castel_Thun_trk_1360",0.0,46.29242345,11.07832046
"Mollaro_Castel_Thun_trk_1361",0.0,46.29243995,11.07827889
"Mollaro_Castel_Thun_trk_1362",0.0,46.29245421,11.07823723
"Mollaro_Castel_Thun_trk_1363",0.0,46.29246403,11.07819216
"Mollaro_Castel_Thun_trk_1364",0.0,46.29247154,11.07815025
"Mollaro_Castel_Thun_trk_1365",0.0,46.29247687,11.07810501
"Mollaro_Castel_Thun_trk_1366",0.0,46.29247994,11.07805968
"Mollaro_Castel_Thun_trk_1367",0.0,46.29248082,11.07801103
"Mollaro_Castel_Thun_trk_1368",0.0,46.29248171,11.07796237
"Mollaro_Castel_Thun_trk_1369",0.0,46.2924804,11.07791039
"Mollaro_Castel_Thun_trk_1370",0.0,46.29247685,11.07785832
"Mollaro_Castel_Thun_trk_1371",0.0,46.2924756,11.07780309
"Mollaro_Castel_Thun_trk_1372",0.0,46.29247217,11.07774454
"Mollaro_Castel_Thun_trk_1373",0.0,46.29247098,11.07768607
"Mollaro_Castel_Thun_trk_1374",0.0,46.29246956,11.07764057
"Mollaro_Castel_Thun_trk_1375",0.0,46.29247033,11.0775984
"Mollaro_Castel_Thun_trk_1376",0.0,46.29247328,11.07755957
"Mollaro_Castel_Thun_trk_1377",0.0,46.29247843,11.07752406
"Mollaro_Castel_Thun_trk_1378",0.0,46.29248582,11.07748863
"Mollaro_Castel_Thun_trk_1379",0.0,46.29249546,11.07745329
"Mollaro_Castel_Thun_trk_1380",0.0,46.29252132,11.0773926
"Mollaro_Castel_Thun_trk_1381",0.0,46.29255386,11.0773354
"Mollaro_Castel_Thun_trk_1382",0.0,46.29259084,11.07728162
"Mollaro_Castel_Thun_trk_1383",0.0,46.29263669,11.07723467
"Mollaro_Castel_Thun_trk_1384",0.0,46.29266184,11.0772129
"Mollaro_Castel_Thun_trk_1385",0.0,46.29268923,11.07719121
"Mollaro_Castel_Thun_trk_1386",0.0,46.2927258,11.07716014
"Mollaro_Castel_Thun_trk_1387",0.0,46.2927623,11.07713231
"Mollaro_Castel_Thun_trk_1388",0.0,46.29279425,11.07710755
"Mollaro_Castel_Thun_trk_1389",0.0,46.29282845,11.07708287
"Mollaro_Castel_Thun_trk_1390",0.0,46.29286034,11.07706136
"Mollaro_Castel_Thun_trk_1391",0.0,46.29289223,11.07703984
"Mollaro_Castel_Thun_trk_1392",0.0,46.29292182,11.07702149
"Mollaro_Castel_Thun_trk_1393",0.0,46.29295365,11.07700321
"Mollaro_Castel_Thun_trk_1394",0.0,46.29298323,11.07698486
"Mollaro_Castel_Thun_trk_1395",0.0,46.29301507,11.07696659
"Mollaro_Castel_Thun_trk_1396",0.0,46.29304915,11.0769484
"Mollaro_Castel_Thun_trk_1397",0.0,46.29308092,11.07693337
"Mollaro_Castel_Thun_trk_1398",0.0,46.29311725,11.07691527
"Mollaro_Castel_Thun_trk_1399",0.0,46.29315358,11.07689717
"Mollaro_Castel_Thun_trk_1400",0.0,46.29319216,11.07687915
"Mollaro_Castel_Thun_trk_1401",0.0,46.29323523,11.07686131
"Mollaro_Castel_Thun_trk_1402",0.0,46.29326476,11.07684619
"Mollaro_Castel_Thun_trk_1403",0.0,46.29329204,11.076831
"Mollaro_Castel_Thun_trk_1404",0.0,46.29331931,11.0768158
"Mollaro_Castel_Thun_trk_1405",0.0,46.29334434,11.07680051
"Mollaro_Castel_Thun_trk_1406",0.0,46.29336937,11.07678523
"Mollaro_Castel_Thun_trk_1407",0.0,46.2933944,11.07676995
"Mollaro_Castel_Thun_trk_1408",0.0,46.29341718,11.07675458
"Mollaro_Castel_Thun_trk_1409",0.0,46.29344001,11.07673597
"Mollaro_Castel_Thun_trk_1410",0.0,46.29348333,11.07670515
"Mollaro_Castel_Thun_trk_1411",0.0,46.29352675,11.07666784
"Mollaro_Castel_Thun_trk_1412",0.0,46.29357243,11.07663061
"Mollaro_Castel_Thun_trk_1413",0.0,46.29359527,11.076612
"Mollaro_Castel_Thun_trk_1414",0.0,46.29362036,11.07659348
"Mollaro_Castel_Thun_trk_1415",0.0,46.29364781,11.07656855
"Mollaro_Castel_Thun_trk_1416",0.0,46.2936752,11.07654686
"Mollaro_Castel_Thun_trk_1417",0.0,46.29370491,11.07652202
"Mollaro_Castel_Thun_trk_1418",0.0,46.2937368,11.0765005
"Mollaro_Castel_Thun_trk_1419",0.0,46.29377798,11.07646311
"Mollaro_Castel_Thun_trk_1420",0.0,46.29381904,11.0764322
"Mollaro_Castel_Thun_trk_1421",0.0,46.29385779,11.07640445
"Mollaro_Castel_Thun_trk_1422",0.0,46.29389643,11.07638319
"Mollaro_Castel_Thun_trk_1423",0.0,46.29393501,11.07636517
"Mollaro_Castel_Thun_trk_1424",0.0,46.29397359,11.07634716
"Mollaro_Castel_Thun_trk_1425",0.0,46.2940098,11.07633554
"Mollaro_Castel_Thun_trk_1426",0.0,46.2940482,11.07632726
"Mollaro_Castel_Thun_trk_1427",0.0,46.2940866,11.07631897
"Mollaro_Castel_Thun_trk_1428",0.0,46.29412494,11.07631393
"Mollaro_Castel_Thun_trk_1429",0.0,46.29416553,11.07630897
"Mollaro_Castel_Thun_trk_1430",0.0,46.29420826,11.07631058
"Mollaro_Castel_Thun_trk_1431",0.0,46.29425104,11.07630896
"Mollaro_Castel_Thun_trk_1432",0.0,46.29429601,11.07631066
"Mollaro_Castel_Thun_trk_1433",0.0,46.29431849,11.07631151
"Mollaro_Castel_Thun_trk_1434",0.0,46.29434322,11.07631244
"Mollaro_Castel_Thun_trk_1435",0.0,46.29436571,11.07631329
"Mollaro_Castel_Thun_trk_1436",0.0,46.29439269,11.07631431
"Mollaro_Castel_Thun_trk_1437",0.0,46.29441742,11.07631525
"Mollaro_Castel_Thun_trk_1438",0.0,46.29444216,11.07631618
"Mollaro_Castel_Thun_trk_1439",0.0,46.29446689,11.07631712
"Mollaro_Castel_Thun_trk_1440",0.0,46.29449162,11.07631805
"Mollaro_Castel_Thun_trk_1441",0.0,46.29451405,11.07632215
"Mollaro_Castel_Thun_trk_1442",0.0,46.29453653,11.076323
"Mollaro_Castel_Thun_trk_1443",0.0,46.2945792,11.07632786
"Mollaro_Castel_Thun_trk_1444",0.0,46.2946218,11.07633596
"Mollaro_Castel_Thun_trk_1445",0.0,46.29466216,11.07634398
"Mollaro_Castel_Thun_trk_1446",0.0,46.2947002,11.07635515
"Mollaro_Castel_Thun_trk_1447",0.0,46.29474056,11.07636317
"Mollaro_Castel_Thun_trk_1448",0.0,46.29477855,11.07637759
"Mollaro_Castel_Thun_trk_1449",0.0,46.29481659,11.07638877
"Mollaro_Castel_Thun_trk_1450",0.0,46.29485683,11.07640327
"Mollaro_Castel_Thun_trk_1451",0.0,46.29489701,11.07642102
"Mollaro_Castel_Thun_trk_1452",0.0,46.29493719,11.07643877
"Mollaro_Castel_Thun_trk_1453",0.0,46.29498186,11.07645669
"Mollaro_Castel_Thun_trk_1454",0.0,46.29500417,11.07646727
"Mollaro_Castel_Thun_trk_1455",0.0,46.29502648,11.07647785
"Mollaro_Castel_Thun_trk_1456",0.0,46.29505104,11.07648852
"Mollaro_Castel_Thun_trk_1457",0.0,46.29507553,11.07650243
"Mollaro_Castel_Thun_trk_1458",0.0,46.29510015,11.07650985
"Mollaro_Castel_Thun_trk_1459",0.0,46.29512471,11.07652052
"Mollaro_Castel_Thun_trk_1460",0.0,46.29514695,11.07653435
"Mollaro_Castel_Thun_trk_1461",0.0,46.29516926,11.07654493
"Mollaro_Castel_Thun_trk_1462",0.0,46.29521157,11.07656925
"Mollaro_Castel_Thun_trk_1463",0.0,46.29525157,11.07659673
"Mollaro_Castel_Thun_trk_1464",0.0,46.29528933,11.07662413
"Mollaro_Castel_Thun_trk_1465",0.0,46.29532477,11.07665468
"Mollaro_Castel_Thun_trk_1466",0.0,46.29536022,11.07668524
"Mollaro_Castel_Thun_trk_1467",0.0,46.29539335,11.07671895
"Mollaro_Castel_Thun_trk_1468",0.0,46.29542649,11.07675266
"Mollaro_Castel_Thun_trk_1469",0.0,46.29546188,11.07678646
"Mollaro_Castel_Thun_trk_1470",0.0,46.29549496,11.07682342
"Mollaro_Castel_Thun_trk_1471",0.0,46.29552798,11.07686362
"Mollaro_Castel_Thun_trk_1472",0.0,46.29556549,11.07690399
"Mollaro_Castel_Thun_trk_1473",0.0,46.29560301,11.07694436
"Mollaro_Castel_Thun_trk_1474",0.0,46.29564047,11.07698798
"Mollaro_Castel_Thun_trk_1475",0.0,46.29568467,11.07703185
"Mollaro_Castel_Thun_trk_1476",0.0,46.29572012,11.0770624
"Mollaro_Castel_Thun_trk_1477",0.0,46.29576024,11.0770834
"Mollaro_Castel_Thun_trk_1478",0.0,46.2957984,11.07708809
"Mollaro_Castel_Thun_trk_1479",0.0,46.29583029,11.07706657
"Mollaro_Castel_Thun_trk_1480",0.0,46.29584715,11.07700553
"Mollaro_Castel_Thun_trk_1481",0.0,46.29584597,11.07694706
"Mollaro_Castel_Thun_trk_1482",0.0,46.29582454,11.07688782
"Mollaro_Castel_Thun_trk_1483",0.0,46.29579407,11.07683149
"Mollaro_Castel_Thun_trk_1484",0.0,46.2957524,11.07677148
"Mollaro_Castel_Thun_trk_1485",0.0,46.29573039,11.07674468
"Mollaro_Castel_Thun_trk_1486",0.0,46.29570619,11.07671455
"Mollaro_Castel_Thun_trk_1487",0.0,46.29568418,11.07668775
"Mollaro_Castel_Thun_trk_1488",0.0,46.29566216,11.07666095
"Mollaro_Castel_Thun_trk_1489",0.0,46.29562257,11.07661076
"Mollaro_Castel_Thun_trk_1490",0.0,46.29559186,11.0765674
"Mollaro_Castel_Thun_trk_1491",0.0,46.29556334,11.07652737
"Mollaro_Castel_Thun_trk_1492",0.0,46.29553481,11.07648734
"Mollaro_Castel_Thun_trk_1493",0.0,46.29550623,11.07645055
"Mollaro_Castel_Thun_trk_1494",0.0,46.29547771,11.07641052
"Mollaro_Castel_Thun_trk_1495",0.0,46.29544913,11.07637373
"Mollaro_Castel_Thun_trk_1496",0.0,46.29542273,11.07634027
"Mollaro_Castel_Thun_trk_1497",0.0,46.29539415,11.07630349
"Mollaro_Castel_Thun_trk_1498",0.0,46.29536776,11.07627003
"Mollaro_Castel_Thun_trk_1499",0.0,46.29534137,11.07623657
"Mollaro_Castel_Thun_trk_1500",0.0,46.29531267,11.07620627
"Mollaro_Castel_Thun_trk_1501",0.0,46.29528627,11.07617281
"Mollaro_Castel_Thun_trk_1502",0.0,46.29525982,11.0761426
"Mollaro_Castel_Thun_trk_1503",0.0,46.29523337,11.07611238
"Mollaro_Castel_Thun_trk_1504",0.0,46.29520917,11.07608225
"Mollaro_Castel_Thun_trk_1505",0.0,46.29518272,11.07605204
"Mollaro_Castel_Thun_trk_1506",0.0,46.29515627,11.07602183
"Mollaro_Castel_Thun_trk_1507",0.0,46.29513206,11.0759917
"Mollaro_Castel_Thun_trk_1508",0.0,46.2951078,11.07596481
"Mollaro_Castel_Thun_trk_1509",0.0,46.29508135,11.0759346
"Mollaro_Castel_Thun_trk_1510",0.0,46.29505709,11.07590771
"Mollaro_Castel_Thun_trk_1511",0.0,46.29503282,11.07588083
"Mollaro_Castel_Thun_trk_1512",0.0,46.29500862,11.0758507
"Mollaro_Castel_Thun_trk_1513",0.0,46.29498436,11.07582381
"Mollaro_Castel_Thun_trk_1514",0.0,46.2949601,11.07579693
"Mollaro_Castel_Thun_trk_1515",0.0,46.29493589,11.0757668
"Mollaro_Castel_Thun_trk_1516",0.0,46.29491163,11.07573991
"Mollaro_Castel_Thun_trk_1517",0.0,46.29488962,11.07571311
"Mollaro_Castel_Thun_trk_1518",0.0,46.29486541,11.07568298
"Mollaro_Castel_Thun_trk_1519",0.0,46.29484115,11.0756561
"Mollaro_Castel_Thun_trk_1520",0.0,46.2948192,11.07562606
"Mollaro_Castel_Thun_trk_1521",0.0,46.29479718,11.07559926
"Mollaro_Castel_Thun_trk_1522",0.0,46.29477322,11.07555615
"Mollaro_Castel_Thun_trk_1523",0.0,46.29475132,11.07552286
"Mollaro_Castel_Thun_trk_1524",0.0,46.29471641,11.07546312
"Mollaro_Castel_Thun_trk_1525",0.0,46.29468794,11.07541984
"Mollaro_Castel_Thun_trk_1526",0.0,46.29466605,11.07538656
"Mollaro_Castel_Thun_trk_1527",0.0,46.2946374,11.07535301
"Mollaro_Castel_Thun_trk_1528",0.0,46.2946174,11.07533927
"Mollaro_Castel_Thun_trk_1529",0.0,46.29457545,11.07529549
"Mollaro_Castel_Thun_trk_1530",0.0,46.29454722,11.07523924
"Mollaro_Castel_Thun_trk_1531",0.0,46.29452585,11.07517676
"Mollaro_Castel_Thun_trk_1532",0.0,46.29451094,11.07513075
"Mollaro_Castel_Thun_trk_1533",0.0,46.29447164,11.07506435
"Mollaro_Castel_Thun_trk_1534",0.0,46.29444726,11.07504395
"Mollaro_Castel_Thun_trk_1535",0.0,46.29442052,11.07502996
"Mollaro_Castel_Thun_trk_1536",0.0,46.29438927,11.07501579
"Mollaro_Castel_Thun_trk_1537",0.0,46.29435353,11.07500146
"Mollaro_Castel_Thun_trk_1538",0.0,46.29431341,11.07498047
"Mollaro_Castel_Thun_trk_1539",0.0,46.2942911,11.07496989
"Mollaro_Castel_Thun_trk_1540",0.0,46.29426886,11.07495606
"Mollaro_Castel_Thun_trk_1541",0.0,46.29423341,11.07492551
"Mollaro_Castel_Thun_trk_1542",0.0,46.29421163,11.07488573
"Mollaro_Castel_Thun_trk_1543",0.0,46.29419902,11.07483657
"Mollaro_Castel_Thun_trk_1544",0.0,46.29419328,11.07478117
"Mollaro_Castel_Thun_trk_1545",0.0,46.29419434,11.07472278
"Mollaro_Castel_Thun_trk_1546",0.0,46.29419777,11.07465799
"Mollaro_Castel_Thun_trk_1547",0.0,46.2942006,11.07462564
"Mollaro_Castel_Thun_trk_1548",0.0,46.29420344,11.07459329
"Mollaro_Castel_Thun_trk_1549",0.0,46.29420628,11.07456093
"Mollaro_Castel_Thun_trk_1550",0.0,46.29421136,11.07452867
"Mollaro_Castel_Thun_trk_1551",0.0,46.29429268,11.0717824
"Mollaro_Castel_Thun_trk_1552",0.0,46.29432393,11.06943674
"Mollaro_Castel_Thun_trk_1553",0.0,46.29432273,11.06937827
"Mollaro_Castel_Thun_trk_1554",0.0,46.29432385,11.06931664
"Mollaro_Castel_Thun_trk_1555",0.0,46.2943245,11.06928096
"Mollaro_Castel_Thun_trk_1556",0.0,46.29432514,11.06924527
"Mollaro_Castel_Thun_trk_1557",0.0,46.29432809,11.06920643
"Mollaro_Castel_Thun_trk_1558",0.0,46.2943288,11.06916751
"Mollaro_Castel_Thun_trk_1559",0.0,46.29433181,11.06912543
"Mollaro_Castel_Thun_trk_1560",0.0,46.29433257,11.06908326
"Mollaro_Castel_Thun_trk_1561",0.0,46.29433559,11.06904117
"Mollaro_Castel_Thun_trk_1562",0.0,46.29433635,11.068999
"Mollaro_Castel_Thun_trk_1563",0.0,46.29433936,11.06895692
"Mollaro_Castel_Thun_trk_1564",0.0,46.29434243,11.06891159
"Mollaro_Castel_Thun_trk_1565",0.0,46.29434544,11.06886951
"Mollaro_Castel_Thun_trk_1566",0.0,46.29434627,11.06882409
"Mollaro_Castel_Thun_trk_1567",0.0,46.29434928,11.06878201
"Mollaro_Castel_Thun_trk_1568",0.0,46.29435235,11.06873668
"Mollaro_Castel_Thun_trk_1569",0.0,46.29435536,11.0686946
"Mollaro_Castel_Thun_trk_1570",0.0,46.29435837,11.06865251
"Mollaro_Castel_Thun_trk_1571",0.0,46.29436138,11.06861043
"Mollaro_Castel_Thun_trk_1572",0.0,46.29436209,11.0685715
"Mollaro_Castel_Thun_trk_1573",0.0,46.29436504,11.06853266
"Mollaro_Castel_Thun_trk_1574",0.0,46.29436799,11.06849382
"Mollaro_Castel_Thun_trk_1575",0.0,46.29437089,11.06845823
"Mollaro_Castel_Thun_trk_1576",0.0,46.29437148,11.06842579
"Mollaro_Castel_Thun_trk_1577",0.0,46.29437715,11.06836108
"Mollaro_Castel_Thun_trk_1578",0.0,46.29438033,11.06830927
"Mollaro_Castel_Thun_trk_1579",0.0,46.29438335,11.06826718
"Primiero_trk 1",611.0,46.147452,11.795902
"Primiero_trk 2",610.1,46.147113,11.796161
"Primiero_trk 3",610.0,46.147059,11.796207
"Primiero_trk 4",610.0,46.147053,11.796213
"Primiero_trk 5",610.2,46.147007,11.796266
"Primiero_trk 6",610.2,46.147006,11.796268
"Primiero_trk 7",610.7,46.146983,11.796357
"Primiero_trk 8",610.7,46.146983,11.796363
"Primiero_trk 9",611.1,46.146985,11.79644
"Primiero_trk 10",611.7,46.147,11.796553
"Primiero_trk 11",611.7,46.147,11.796557
"Primiero_trk 12",611.8,46.147001,11.796564
"Primiero_trk 13",612.1,46.147023,11.796652
"Primiero_trk 14",612.2,46.147024,11.796663
"Primiero_trk 15",612.2,46.147024,11.796671
"Primiero_trk 16",612.3,46.147026,11.796679
"Primiero_trk 17",612.5,46.147051,11.796751
"Primiero_trk 18",612.9,46.14708,11.796854
"Primiero_trk 19",613.4,46.147104,11.796943
"Primiero_trk 20",613.4,46.147103,11.796942
"Primiero_trk 21",613.9,46.147135,11.797047
"Primiero_trk 22",614.2,46.147175,11.797123
"Primiero_trk 23",614.6,46.147228,11.797298
"Primiero_trk 24",615.0,46.147282,11.797476
"Primiero_trk 25",617.2,46.147444,11.798594
"Primiero_trk 26",618.2,46.1475,11.799049
"Primiero_trk 27",619.8,46.147151,11.799177
"Primiero_trk 28",620.2,46.147123,11.799233
"Primiero_trk 29",621.0,46.147253,11.800088
"Primiero_trk 30",621.0,46.147385,11.801084
"Primiero_trk 31",621.6,46.147474,11.801663
"Primiero_trk 32",622.2,46.147551,11.802112
"Primiero_trk 33",625.4,46.148201,11.804515
"Primiero_trk 34",627.0,46.148816,11.80626
"Primiero_trk 35",632.1,46.149098,11.807057
"Primiero_trk 36",630.7,46.149499,11.808219
"Primiero_trk 37",633.0,46.149813,11.809135
"Primiero_trk 38",633.2,46.15007,11.809833
"Primiero_trk 39",629.3,46.150421,11.810513
"Primiero_trk 40",630.9,46.150704,11.810933
"Primiero_trk 41",633.2,46.151357,11.811661
"Primiero_trk 42",635.0,46.151848,11.812177
"Primiero_trk 43",635.6,46.152316,11.812597
"Primiero_trk 44",635.3,46.152715,11.812898
"Primiero_trk 45",635.4,46.152785,11.812957
"Primiero_trk 46",636.2,46.152807,11.813074
"Primiero_trk 47",636.7,46.152812,11.813155
"Primiero_trk 48",636.9,46.152839,11.813194
"Primiero_trk 49",636.5,46.152929,11.813171
"Primiero_trk 50",636.5,46.153007,11.813151
"Primiero_trk 51",636.6,46.153127,11.813138
"Primiero_trk 52",637.0,46.153249,11.813174
"Primiero_trk 53",637.6,46.153407,11.813285
"Primiero_trk 54",638.5,46.153745,11.813524
"Primiero_trk 55",639.0,46.153876,11.813638
"Primiero_trk 56",639.7,46.154028,11.813761
"Primiero_trk 57",640.3,46.15418,11.813829
"Primiero_trk 58",642.0,46.154664,11.814017
"Primiero_trk 59",642.5,46.154862,11.814164
"Primiero_trk 60",642.7,46.154984,11.81424
"Primiero_trk 61",643.0,46.155152,11.814399
"Primiero_trk 62",643.5,46.155503,11.814602
"Primiero_trk 63",644.8,46.155728,11.814754
"Primiero_trk 64",645.6,46.155888,11.814862
"Primiero_trk 65",646.0,46.155969,11.814956
"Primiero_trk 66",646.5,46.156079,11.815258
"Primiero_trk 67",650.1,46.156346,11.815942
"Primiero_trk 68",657.0,46.156528,11.816513
"Primiero_trk 69",671.6,46.156929,11.817486
"Primiero_trk 70",676.1,46.157146,11.818068
"Primiero_trk 71",678.1,46.157482,11.818668
"Primiero_trk 72",676.8,46.157639,11.818909
"Primiero_trk 73",672.0,46.158178,11.819675
"Primiero_trk 74",674.2,46.158264,11.819809
"Primiero_trk 75",673.6,46.158318,11.819838
"Primiero_trk 76",671.6,46.158407,11.819855
"Primiero_trk 77",669.9,46.158496,11.819886
"Primiero_trk 78",668.3,46.158611,11.819969
"Primiero_trk 79",666.4,46.158849,11.820176
"Primiero_trk 80",666.3,46.15913,11.820462
"Primiero_trk 81",665.5,46.159325,11.820602
"Primiero_trk 82",664.0,46.159634,11.820825
"Primiero_trk 83",665.0,46.160314,11.821364
"Primiero_trk 84",664.7,46.160412,11.821421
"Primiero_trk 85",666.0,46.160697,11.821527
"Primiero_trk 86",666.5,46.160939,11.821591
"Primiero_trk 87",666.5,46.1612,11.821657
"Primiero_trk 88",669.0,46.161481,11.821632
"Primiero_trk 89",674.1,46.161963,11.821614
"Primiero_trk 90",678.7,46.16246,11.821644
"Primiero_trk 91",682.6,46.162871,11.82169
"Primiero_trk 92",683.7,46.163122,11.821742
"Primiero_trk 93",684.3,46.163427,11.82177
"Primiero_trk 94",685.5,46.163841,11.821765
"Primiero_trk 95",688.7,46.164453,11.821771
"Primiero_trk 96",688.7,46.164578,11.821803
