"arrival_time","departure_time","stop_id","trip_headsign"
"08:57:00","08:57:00",450,"Oltrecastello"
"08:59:00","08:59:00",452,"Oltrecastello"
"09:00:00","09:00:00",174,"Oltrecastello"
"09:01:00","09:01:00",145,"Oltrecastello"
"09:02:00","09:02:00",147,"Oltrecastello"
"09:03:00","09:03:00",149,"Oltrecastello"
"09:04:00","09:04:00",188,"Oltrecastello"
"09:05:00","09:05:00",215,"Oltrecastello"
"09:05:00","09:05:00",183,"Oltrecastello"
"09:06:00","09:06:00",186,"Oltrecastello"
"09:06:00","09:06:00",185,"Oltrecastello"
"09:07:00","09:07:00",190,"Oltrecastello"
"09:08:00","09:08:00",181,"Oltrecastello"
"09:08:00","09:08:00",179,"Oltrecastello"
"09:09:00","09:09:00",243,"Oltrecastello"
"09:11:00","09:11:00",9,"Oltrecastello"
"09:13:00","09:13:00",161,"Oltrecastello"
"09:49:00","09:49:00",247,"Oltrecastello"
"09:51:00","09:51:00",407,"Oltrecastello"
"09:53:00","09:53:00",444,"Oltrecastello"
"09:54:00","09:54:00",165,"Oltrecastello"
"09:56:00","09:56:00",166,"Oltrecastello"
"09:56:00","09:56:00",2927,"Oltrecastello"
"09:57:00","09:57:00",450,"Oltrecastello"
"09:59:00","09:59:00",452,"Oltrecastello"
"10:00:00","10:00:00",174,"Oltrecastello"
"10:01:00","10:01:00",145,"Oltrecastello"
"10:02:00","10:02:00",147,"Oltrecastello"
"10:03:00","10:03:00",149,"Oltrecastello"
"10:04:00","10:04:00",188,"Oltrecastello"
"10:05:00","10:05:00",215,"Oltrecastello"
"10:05:00","10:05:00",183,"Oltrecastello"
"10:06:00","10:06:00",186,"Oltrecastello"
"10:06:00","10:06:00",185,"Oltrecastello"
"10:07:00","10:07:00",190,"Oltrecastello"
"10:08:00","10:08:00",181,"Oltrecastello"
"10:08:00","10:08:00",179,"Oltrecastello"
"10:09:00","10:09:00",243,"Oltrecastello"
"10:11:00","10:11:00",9,"Oltrecastello"
"10:13:00","10:13:00",161,"Oltrecastello"
"10:49:00","10:49:00",247,"Oltrecastello"
"10:51:00","10:51:00",407,"Oltrecastello"
"10:53:00","10:53:00",444,"Oltrecastello"
"10:54:00","10:54:00",165,"Oltrecastello"
"10:56:00","10:56:00",166,"Oltrecastello"
"10:56:00","10:56:00",2927,"Oltrecastello"
"10:57:00","10:57:00",450,"Oltrecastello"
"10:59:00","10:59:00",452,"Oltrecastello"
"11:00:00","11:00:00",174,"Oltrecastello"
"11:01:00","11:01:00",145,"Oltrecastello"
"11:02:00","11:02:00",147,"Oltrecastello"
"11:03:00","11:03:00",149,"Oltrecastello"
"11:04:00","11:04:00",188,"Oltrecastello"
"11:05:00","11:05:00",215,"Oltrecastello"
"11:05:00","11:05:00",183,"Oltrecastello"
"11:06:00","11:06:00",186,"Oltrecastello"
"11:06:00","11:06:00",185,"Oltrecastello"
"11:07:00","11:07:00",190,"Oltrecastello"
"11:08:00","11:08:00",181,"Oltrecastello"
"11:08:00","11:08:00",179,"Oltrecastello"
"11:09:00","11:09:00",243,"Oltrecastello"
"11:11:00","11:11:00",9,"Oltrecastello"
"11:13:00","11:13:00",161,"Oltrecastello"
"11:49:00","11:49:00",247,"Oltrecastello"
"11:51:00","11:51:00",407,"Oltrecastello"
"11:53:00","11:53:00",444,"Oltrecastello"
"11:54:00","11:54:00",165,"Oltrecastello"
"11:56:00","11:56:00",166,"Oltrecastello"
"11:56:00","11:56:00",2927,"Oltrecastello"
"11:57:00","11:57:00",450,"Oltrecastello"
"11:59:00","11:59:00",452,"Oltrecastello"
"12:00:00","12:00:00",174,"Oltrecastello"
"12:01:00","12:01:00",145,"Oltrecastello"
"12:02:00","12:02:00",147,"Oltrecastello"
"12:03:00","12:03:00",149,"Oltrecastello"
"12:04:00","12:04:00",188,"Oltrecastello"
"12:05:00","12:05:00",215,"Oltrecastello"
"12:05:00","12:05:00",183,"Oltrecastello"
"12:06:00","12:06:00",186,"Oltrecastello"
"12:06:00","12:06:00",185,"Oltrecastello"
"12:07:00","12:07:00",190,"Oltrecastello"
"12:08:00","12:08:00",181,"Oltrecastello"
"12:08:00","12:08:00",179,"Oltrecastello"
"12:09:00","12:09:00",243,"Oltrecastello"
"12:11:00","12:11:00",9,"Oltrecastello"
"12:13:00","12:13:00",161,"Oltrecastello"
"12:49:00","12:49:00",247,"Oltrecastello"
"12:51:00","12:51:00",407,"Oltrecastello"
"12:53:00","12:53:00",444,"Oltrecastello"
"12:54:00","12:54:00",165,"Oltrecastello"
"12:56:00","12:56:00",166,"Oltrecastello"
"12:56:00","12:56:00",2927,"Oltrecastello"
"12:57:00","12:57:00",450,"Oltrecastello"
"12:59:00","12:59:00",452,"Oltrecastello"
"13:00:00","13:00:00",174,"Oltrecastello"
"13:01:00","13:01:00",145,"Oltrecastello"
"13:02:00","13:02:00",147,"Oltrecastello"
"13:03:00","13:03:00",149,"Oltrecastello"
"13:04:00","13:04:00",188,"Oltrecastello"
"13:05:00","13:05:00",215,"Oltrecastello"
"13:05:00","13:05:00",183,"Oltrecastello"
"13:06:00","13:06:00",186,"Oltrecastello"
"13:06:00","13:06:00",185,"Oltrecastello"
"13:07:00","13:07:00",190,"Oltrecastello"
"13:08:00","13:08:00",181,"Oltrecastello"
"13:08:00","13:08:00",179,"Oltrecastello"
"13:09:00","13:09:00",243,"Oltrecastello"
"13:11:00","13:11:00",9,"Oltrecastello"
"13:13:00","13:13:00",161,"Oltrecastello"
"13:49:00","13:49:00",247,"Oltrecastello"
"13:51:00","13:51:00",407,"Oltrecastello"
"13:53:00","13:53:00",444,"Oltrecastello"
"13:54:00","13:54:00",165,"Oltrecastello"
"13:56:00","13:56:00",166,"Oltrecastello"
"13:56:00","13:56:00",2927,"Oltrecastello"
"13:57:00","13:57:00",450,"Oltrecastello"
"13:59:00","13:59:00",452,"Oltrecastello"
"14:00:00","14:00:00",174,"Oltrecastello"
"14:01:00","14:01:00",145,"Oltrecastello"
"14:02:00","14:02:00",147,"Oltrecastello"
"14:03:00","14:03:00",149,"Oltrecastello"
"14:04:00","14:04:00",188,"Oltrecastello"
"14:05:00","14:05:00",215,"Oltrecastello"
"14:05:00","14:05:00",183,"Oltrecastello"
"14:06:00","14:06:00",186,"Oltrecastello"
"14:06:00","14:06:00",185,"Oltrecastello"
"14:07:00","14:07:00",190,"Oltrecastello"
"14:08:00","14:08:00",181,"Oltrecastello"
"14:08:00","14:08:00",179,"Oltrecastello"
"14:09:00","14:09:00",243,"Oltrecastello"
"14:11:00","14:11:00",9,"Oltrecastello"
"14:13:00","14:13:00",161,"Oltrecastello"
"14:49:00","14:49:00",247,"Oltrecastello"
"14:51:00","14:51:00",407,"Oltrecastello"
"14:53:00","14:53:00",444,"Oltrecastello"
"14:54:00","14:54:00",165,"Oltrecastello"
"14:56:00","14:56:00",166,"Oltrecastello"
"14:56:00","14:56:00",2927,"Oltrecastello"
"14:57:00","14:57:00",450,"Oltrecastello"
"14:59:00","14:59:00",452,"Oltrecastello"
"15:00:00","15:00:00",174,"Oltrecastello"
"15:01:00","15:01:00",145,"Oltrecastello"
"15:02:00","15:02:00",147,"Oltrecastello"
"15:03:00","15:03:00",149,"Oltrecastello"
"15:04:00","15:04:00",188,"Oltrecastello"
"15:05:00","15:05:00",215,"Oltrecastello"
"15:05:00","15:05:00",183,"Oltrecastello"
"15:06:00","15:06:00",186,"Oltrecastello"
"15:06:00","15:06:00",185,"Oltrecastello"
"15:07:00","15:07:00",190,"Oltrecastello"
"15:08:00","15:08:00",181,"Oltrecastello"
"15:08:00","15:08:00",179,"Oltrecastello"
"15:09:00","15:09:00",243,"Oltrecastello"
"15:11:00","15:11:00",9,"Oltrecastello"
"15:13:00","15:13:00",161,"Oltrecastello"
"15:49:00","15:49:00",247,"Oltrecastello"
"15:51:00","15:51:00",407,"Oltrecastello"
"15:53:00","15:53:00",444,"Oltrecastello"
"15:54:00","15:54:00",165,"Oltrecastello"
"15:56:00","15:56:00",166,"Oltrecastello"
"15:56:00","15:56:00",2927,"Oltrecastello"
"15:57:00","15:57:00",450,"Oltrecastello"
"15:59:00","15:59:00",452,"Oltrecastello"
"16:00:00","16:00:00",174,"Oltrecastello"
"16:01:00","16:01:00",145,"Oltrecastello"
"16:02:00","16:02:00",147,"Oltrecastello"
"16:03:00","16:03:00",149,"Oltrecastello"
"16:04:00","16:04:00",188,"Oltrecastello"
"16:05:00","16:05:00",215,"Oltrecastello"
"16:05:00","16:05:00",183,"Oltrecastello"
"16:06:00","16:06:00",186,"Oltrecastello"
"16:06:00","16:06:00",185,"Oltrecastello"
"16:07:00","16:07:00",190,"Oltrecastello"
"16:08:00","16:08:00",181,"Oltrecastello"
"16:08:00","16:08:00",179,"Oltrecastello"
"16:09:00","16:09:00",243,"Oltrecastello"
"16:11:00","16:11:00",9,"Oltrecastello"
"16:13:00","16:13:00",161,"Oltrecastello"
"16:49:00","16:49:00",247,"Oltrecastello"
"16:51:00","16:51:00",407,"Oltrecastello"
"16:53:00","16:53:00",444,"Oltrecastello"
"16:54:00","16:54:00",165,"Oltrecastello"
"16:56:00","16:56:00",166,"Oltrecastello"
"16:56:00","16:56:00",2927,"Oltrecastello"
"16:57:00","16:57:00",450,"Oltrecastello"
"16:59:00","16:59:00",452,"Oltrecastello"
"17:00:00","17:00:00",174,"Oltrecastello"
"17:01:00","17:01:00",145,"Oltrecastello"
"17:02:00","17:02:00",147,"Oltrecastello"
"17:03:00","17:03:00",149,"Oltrecastello"
"17:04:00","17:04:00",188,"Oltrecastello"
"17:05:00","17:05:00",215,"Oltrecastello"
"17:05:00","17:05:00",183,"Oltrecastello"
"17:06:00","17:06:00",186,"Oltrecastello"
"17:06:00","17:06:00",185,"Oltrecastello"
"17:07:00","17:07:00",190,"Oltrecastello"
"17:08:00","17:08:00",181,"Oltrecastello"
"17:08:00","17:08:00",179,"Oltrecastello"
"17:09:00","17:09:00",243,"Oltrecastello"
"17:11:00","17:11:00",9,"Oltrecastello"
"17:13:00","17:13:00",161,"Oltrecastello"
"17:49:00","17:49:00",247,"Oltrecastello"
"17:51:00","17:51:00",407,"Oltrecastello"
"17:53:00","17:53:00",444,"Oltrecastello"
"17:54:00","17:54:00",165,"Oltrecastello"
"17:56:00","17:56:00",166,"Oltrecastello"
"17:56:00","17:56:00",2927,"Oltrecastello"
"17:57:00","17:57:00",450,"Oltrecastello"
"17:59:00","17:59:00",452,"Oltrecastello"
"18:00:00","18:00:00",174,"Oltrecastello"
"18:01:00","18:01:00",145,"Oltrecastello"
"18:02:00","18:02:00",147,"Oltrecastello"
"18:03:00","18:03:00",149,"Oltrecastello"
"18:04:00","18:04:00",188,"Oltrecastello"
"18:05:00","18:05:00",215,"Oltrecastello"
"18:05:00","18:05:00",183,"Oltrecastello"
"18:06:00","18:06:00",186,"Oltrecastello"
"18:06:00","18:06:00",185,"Oltrecastello"
"18:07:00","18:07:00",190,"Oltrecastello"
"18:08:00","18:08:00",181,"Oltrecastello"
"18:08:00","18:08:00",179,"Oltrecastello"
"18:09:00","18:09:00",243,"Oltrecastello"
"18:11:00","18:11:00",9,"Oltrecastello"
"18:13:00","18:13:00",161,"Oltrecastello"
"18:49:00","18:49:00",247,"Oltrecastello"
"18:51:00","18:51:00",407,"Oltrecastello"
"18:53:00","18:53:00",444,"Oltrecastello"
"18:54:00","18:54:00",165,"Oltrecastello"
"18:56:00","18:56:00",166,"Oltrecastello"
"18:56:00","18:56:00",2927,"Oltrecastello"
"18:57:00","18:57:00",450,"Oltrecastello"
"18:59:00","18:59:00",452,"Oltrecastello"
"19:00:00","19:00:00",174,"Oltrecastello"
"19:01:00","19:01:00",145,"Oltrecastello"
"19:02:00","19:02:00",147,"Oltrecastello"
"19:03:00","19:03:00",149,"Oltrecastello"
"19:04:00","19:04:00",188,"Oltrecastello"
"19:05:00","19:05:00",215,"Oltrecastello"
"19:05:00","19:05:00",183,"Oltrecastello"
"19:06:00","19:06:00",186,"Oltrecastello"
"19:06:00","19:06:00",185,"Oltrecastello"
"19:07:00","19:07:00",190,"Oltrecastello"
"19:08:00","19:08:00",181,"Oltrecastello"
"19:08:00","19:08:00",179,"Oltrecastello"
"19:09:00","19:09:00",243,"Oltrecastello"
"19:11:00","19:11:00",9,"Oltrecastello"
"19:13:00","19:13:00",161,"Oltrecastello"
"19:49:00","19:49:00",247,"Oltrecastello"
"19:51:00","19:51:00",407,"Oltrecastello"
"19:53:00","19:53:00",444,"Oltrecastello"
"19:54:00","19:54:00",165,"Oltrecastello"
"19:56:00","19:56:00",166,"Oltrecastello"
"19:56:00","19:56:00",2927,"Oltrecastello"
"19:57:00","19:57:00",450,"Oltrecastello"
"19:59:00","19:59:00",452,"Oltrecastello"
"20:00:00","20:00:00",174,"Oltrecastello"
"20:01:00","20:01:00",145,"Oltrecastello"
"20:02:00","20:02:00",147,"Oltrecastello"
"20:03:00","20:03:00",149,"Oltrecastello"
"20:04:00","20:04:00",188,"Oltrecastello"
"20:05:00","20:05:00",215,"Oltrecastello"
"20:05:00","20:05:00",183,"Oltrecastello"
"20:06:00","20:06:00",186,"Oltrecastello"
"20:06:00","20:06:00",185,"Oltrecastello"
"20:07:00","20:07:00",190,"Oltrecastello"
"20:08:00","20:08:00",181,"Oltrecastello"
"20:08:00","20:08:00",179,"Oltrecastello"
"20:09:00","20:09:00",243,"Oltrecastello"
"20:11:00","20:11:00",9,"Oltrecastello"
"20:13:00","20:13:00",161,"Oltrecastello"
"09:09:00","09:09:00",247,"Oltrecastello"
"09:11:00","09:11:00",407,"Oltrecastello"
"09:13:00","09:13:00",444,"Oltrecastello"
"09:14:00","09:14:00",165,"Oltrecastello"
"09:16:00","09:16:00",166,"Oltrecastello"
"09:16:00","09:16:00",2927,"Oltrecastello"
"09:17:00","09:17:00",450,"Oltrecastello"
"09:19:00","09:19:00",452,"Oltrecastello"
"09:20:00","09:20:00",174,"Oltrecastello"
"09:21:00","09:21:00",145,"Oltrecastello"
"09:22:00","09:22:00",147,"Oltrecastello"
"09:23:00","09:23:00",149,"Oltrecastello"
"09:24:00","09:24:00",188,"Oltrecastello"
"09:25:00","09:25:00",215,"Oltrecastello"
"09:25:00","09:25:00",183,"Oltrecastello"
"09:26:00","09:26:00",186,"Oltrecastello"
"09:26:00","09:26:00",185,"Oltrecastello"
"09:27:00","09:27:00",190,"Oltrecastello"
"09:28:00","09:28:00",181,"Oltrecastello"
"09:28:00","09:28:00",179,"Oltrecastello"
"09:29:00","09:29:00",243,"Oltrecastello"
"09:31:00","09:31:00",9,"Oltrecastello"
"09:33:00","09:33:00",161,"Oltrecastello"
"10:09:00","10:09:00",247,"Oltrecastello"
"10:11:00","10:11:00",407,"Oltrecastello"
"10:13:00","10:13:00",444,"Oltrecastello"
"10:14:00","10:14:00",165,"Oltrecastello"
"10:16:00","10:16:00",166,"Oltrecastello"
"10:16:00","10:16:00",2927,"Oltrecastello"
"10:17:00","10:17:00",450,"Oltrecastello"
"10:19:00","10:19:00",452,"Oltrecastello"
"10:20:00","10:20:00",174,"Oltrecastello"
"10:21:00","10:21:00",145,"Oltrecastello"
"10:22:00","10:22:00",147,"Oltrecastello"
"10:23:00","10:23:00",149,"Oltrecastello"
"10:24:00","10:24:00",188,"Oltrecastello"
"10:25:00","10:25:00",215,"Oltrecastello"
"10:25:00","10:25:00",183,"Oltrecastello"
"10:26:00","10:26:00",186,"Oltrecastello"
"10:26:00","10:26:00",185,"Oltrecastello"
"10:27:00","10:27:00",190,"Oltrecastello"
"10:28:00","10:28:00",181,"Oltrecastello"
"10:28:00","10:28:00",179,"Oltrecastello"
"10:29:00","10:29:00",243,"Oltrecastello"
"10:31:00","10:31:00",9,"Oltrecastello"
"10:33:00","10:33:00",161,"Oltrecastello"
"11:09:00","11:09:00",247,"Oltrecastello"
"11:11:00","11:11:00",407,"Oltrecastello"
"11:13:00","11:13:00",444,"Oltrecastello"
"11:14:00","11:14:00",165,"Oltrecastello"
"11:16:00","11:16:00",166,"Oltrecastello"
"11:16:00","11:16:00",2927,"Oltrecastello"
"11:17:00","11:17:00",450,"Oltrecastello"
"11:19:00","11:19:00",452,"Oltrecastello"
"11:20:00","11:20:00",174,"Oltrecastello"
"11:21:00","11:21:00",145,"Oltrecastello"
"11:22:00","11:22:00",147,"Oltrecastello"
"11:23:00","11:23:00",149,"Oltrecastello"
"11:24:00","11:24:00",188,"Oltrecastello"
"11:25:00","11:25:00",215,"Oltrecastello"
"11:25:00","11:25:00",183,"Oltrecastello"
"11:26:00","11:26:00",186,"Oltrecastello"
"11:26:00","11:26:00",185,"Oltrecastello"
"11:27:00","11:27:00",190,"Oltrecastello"
"11:28:00","11:28:00",181,"Oltrecastello"
"11:28:00","11:28:00",179,"Oltrecastello"
"11:29:00","11:29:00",243,"Oltrecastello"
"11:31:00","11:31:00",9,"Oltrecastello"
"11:33:00","11:33:00",161,"Oltrecastello"
"12:09:00","12:09:00",247,"Oltrecastello"
"12:11:00","12:11:00",407,"Oltrecastello"
"12:13:00","12:13:00",444,"Oltrecastello"
"12:14:00","12:14:00",165,"Oltrecastello"
"12:16:00","12:16:00",166,"Oltrecastello"
"12:16:00","12:16:00",2927,"Oltrecastello"
"12:17:00","12:17:00",450,"Oltrecastello"
"12:19:00","12:19:00",452,"Oltrecastello"
"12:20:00","12:20:00",174,"Oltrecastello"
"12:21:00","12:21:00",145,"Oltrecastello"
"12:22:00","12:22:00",147,"Oltrecastello"
"12:23:00","12:23:00",149,"Oltrecastello"
"12:24:00","12:24:00",188,"Oltrecastello"
"12:25:00","12:25:00",215,"Oltrecastello"
"12:25:00","12:25:00",183,"Oltrecastello"
"12:26:00","12:26:00",186,"Oltrecastello"
"12:26:00","12:26:00",185,"Oltrecastello"
"12:27:00","12:27:00",190,"Oltrecastello"
"12:28:00","12:28:00",181,"Oltrecastello"
"12:28:00","12:28:00",179,"Oltrecastello"
"12:29:00","12:29:00",243,"Oltrecastello"
"12:31:00","12:31:00",9,"Oltrecastello"
"12:33:00","12:33:00",161,"Oltrecastello"
"13:09:00","13:09:00",247,"Oltrecastello"
"13:11:00","13:11:00",407,"Oltrecastello"
"13:13:00","13:13:00",444,"Oltrecastello"
"13:14:00","13:14:00",165,"Oltrecastello"
"13:16:00","13:16:00",166,"Oltrecastello"
"13:16:00","13:16:00",2927,"Oltrecastello"
"13:17:00","13:17:00",450,"Oltrecastello"
"13:19:00","13:19:00",452,"Oltrecastello"
"13:20:00","13:20:00",174,"Oltrecastello"
"13:21:00","13:21:00",145,"Oltrecastello"
"13:22:00","13:22:00",147,"Oltrecastello"
"13:23:00","13:23:00",149,"Oltrecastello"
"13:24:00","13:24:00",188,"Oltrecastello"
"13:25:00","13:25:00",215,"Oltrecastello"
"13:25:00","13:25:00",183,"Oltrecastello"
"13:26:00","13:26:00",186,"Oltrecastello"
"13:26:00","13:26:00",185,"Oltrecastello"
"13:27:00","13:27:00",190,"Oltrecastello"
"13:28:00","13:28:00",181,"Oltrecastello"
"13:28:00","13:28:00",179,"Oltrecastello"
"13:29:00","13:29:00",243,"Oltrecastello"
"13:31:00","13:31:00",9,"Oltrecastello"
"13:33:00","13:33:00",161,"Oltrecastello"
"14:09:00","14:09:00",247,"Oltrecastello"
"14:11:00","14:11:00",407,"Oltrecastello"
"14:13:00","14:13:00",444,"Oltrecastello"
"14:14:00","14:14:00",165,"Oltrecastello"
"14:16:00","14:16:00",166,"Oltrecastello"
"14:16:00","14:16:00",2927,"Oltrecastello"
"14:17:00","14:17:00",450,"Oltrecastello"
"14:19:00","14:19:00",452,"Oltrecastello"
"14:20:00","14:20:00",174,"Oltrecastello"
"14:21:00","14:21:00",145,"Oltrecastello"
"14:22:00","14:22:00",147,"Oltrecastello"
"14:23:00","14:23:00",149,"Oltrecastello"
"14:24:00","14:24:00",188,"Oltrecastello"
"14:25:00","14:25:00",215,"Oltrecastello"
"14:25:00","14:25:00",183,"Oltrecastello"
"14:26:00","14:26:00",186,"Oltrecastello"
"14:26:00","14:26:00",185,"Oltrecastello"
"14:27:00","14:27:00",190,"Oltrecastello"
"14:28:00","14:28:00",181,"Oltrecastello"
"14:28:00","14:28:00",179,"Oltrecastello"
"14:29:00","14:29:00",243,"Oltrecastello"
"14:31:00","14:31:00",9,"Oltrecastello"
"14:33:00","14:33:00",161,"Oltrecastello"
"15:09:00","15:09:00",247,"Oltrecastello"
"15:11:00","15:11:00",407,"Oltrecastello"
"15:13:00","15:13:00",444,"Oltrecastello"
"15:14:00","15:14:00",165,"Oltrecastello"
"15:16:00","15:16:00",166,"Oltrecastello"
"15:16:00","15:16:00",2927,"Oltrecastello"
"15:17:00","15:17:00",450,"Oltrecastello"
"15:19:00","15:19:00",452,"Oltrecastello"
"15:20:00","15:20:00",174,"Oltrecastello"
"15:21:00","15:21:00",145,"Oltrecastello"
"15:22:00","15:22:00",147,"Oltrecastello"
"15:23:00","15:23:00",149,"Oltrecastello"
"15:24:00","15:24:00",188,"Oltrecastello"
"15:25:00","15:25:00",215,"Oltrecastello"
"15:25:00","15:25:00",183,"Oltrecastello"
"15:26:00","15:26:00",186,"Oltrecastello"
"15:26:00","15:26:00",185,"Oltrecastello"
"15:27:00","15:27:00",190,"Oltrecastello"
"15:28:00","15:28:00",181,"Oltrecastello"
"15:28:00","15:28:00",179,"Oltrecastello"
"15:29:00","15:29:00",243,"Oltrecastello"
"15:31:00","15:31:00",9,"Oltrecastello"
"15:33:00","15:33:00",161,"Oltrecastello"
"16:09:00","16:09:00",247,"Oltrecastello"
"16:11:00","16:11:00",407,"Oltrecastello"
"16:13:00","16:13:00",444,"Oltrecastello"
"16:14:00","16:14:00",165,"Oltrecastello"
"16:16:00","16:16:00",166,"Oltrecastello"
"16:16:00","16:16:00",2927,"Oltrecastello"
"16:17:00","16:17:00",450,"Oltrecastello"
"16:19:00","16:19:00",452,"Oltrecastello"
"16:20:00","16:20:00",174,"Oltrecastello"
"16:21:00","16:21:00",145,"Oltrecastello"
"16:22:00","16:22:00",147,"Oltrecastello"
"16:23:00","16:23:00",149,"Oltrecastello"
"16:24:00","16:24:00",188,"Oltrecastello"
"16:25:00","16:25:00",215,"Oltrecastello"
"16:25:00","16:25:00",183,"Oltrecastello"
"16:26:00","16:26:00",186,"Oltrecastello"
"16:26:00","16:26:00",185,"Oltrecastello"
"16:27:00","16:27:00",190,"Oltrecastello"
"16:28:00","16:28:00",181,"Oltrecastello"
"16:28:00","16:28:00",179,"Oltrecastello"
"16:29:00","16:29:00",243,"Oltrecastello"
"16:31:00","16:31:00",9,"Oltrecastello"
"16:33:00","16:33:00",161,"Oltrecastello"
"17:09:00","17:09:00",247,"Oltrecastello"
"17:11:00","17:11:00",407,"Oltrecastello"
"17:13:00","17:13:00",444,"Oltrecastello"
"17:14:00","17:14:00",165,"Oltrecastello"
"17:16:00","17:16:00",166,"Oltrecastello"
"17:16:00","17:16:00",2927,"Oltrecastello"
"17:17:00","17:17:00",450,"Oltrecastello"
"17:19:00","17:19:00",452,"Oltrecastello"
"17:20:00","17:20:00",174,"Oltrecastello"
"17:21:00","17:21:00",145,"Oltrecastello"
"17:22:00","17:22:00",147,"Oltrecastello"
"17:23:00","17:23:00",149,"Oltrecastello"
"17:24:00","17:24:00",188,"Oltrecastello"
"17:25:00","17:25:00",215,"Oltrecastello"
"17:25:00","17:25:00",183,"Oltrecastello"
"17:26:00","17:26:00",186,"Oltrecastello"
"17:26:00","17:26:00",185,"Oltrecastello"
"17:27:00","17:27:00",190,"Oltrecastello"
"17:28:00","17:28:00",181,"Oltrecastello"
"17:28:00","17:28:00",179,"Oltrecastello"
"17:29:00","17:29:00",243,"Oltrecastello"
"17:31:00","17:31:00",9,"Oltrecastello"
"17:33:00","17:33:00",161,"Oltrecastello"
"18:09:00","18:09:00",247,"Oltrecastello"
"18:11:00","18:11:00",407,"Oltrecastello"
"18:13:00","18:13:00",444,"Oltrecastello"
"18:14:00","18:14:00",165,"Oltrecastello"
"18:16:00","18:16:00",166,"Oltrecastello"
"18:16:00","18:16:00",2927,"Oltrecastello"
"18:17:00","18:17:00",450,"Oltrecastello"
"18:19:00","18:19:00",452,"Oltrecastello"
"18:20:00","18:20:00",174,"Oltrecastello"
"18:21:00","18:21:00",145,"Oltrecastello"
"18:22:00","18:22:00",147,"Oltrecastello"
"18:23:00","18:23:00",149,"Oltrecastello"
"18:24:00","18:24:00",188,"Oltrecastello"
"18:25:00","18:25:00",215,"Oltrecastello"
"18:25:00","18:25:00",183,"Oltrecastello"
"18:26:00","18:26:00",186,"Oltrecastello"
"18:26:00","18:26:00",185,"Oltrecastello"
"18:27:00","18:27:00",190,"Oltrecastello"
"18:28:00","18:28:00",181,"Oltrecastello"
"18:28:00","18:28:00",179,"Oltrecastello"
"18:29:00","18:29:00",243,"Oltrecastello"
"18:31:00","18:31:00",9,"Oltrecastello"
"18:33:00","18:33:00",161,"Oltrecastello"
"19:09:00","19:09:00",247,"Oltrecastello"
"19:11:00","19:11:00",407,"Oltrecastello"
"19:13:00","19:13:00",444,"Oltrecastello"
"19:14:00","19:14:00",165,"Oltrecastello"
"19:16:00","19:16:00",166,"Oltrecastello"
"19:16:00","19:16:00",2927,"Oltrecastello"
"19:17:00","19:17:00",450,"Oltrecastello"
"19:19:00","19:19:00",452,"Oltrecastello"
"19:20:00","19:20:00",174,"Oltrecastello"
"19:21:00","19:21:00",145,"Oltrecastello"
"19:22:00","19:22:00",147,"Oltrecastello"
"19:23:00","19:23:00",149,"Oltrecastello"
"19:24:00","19:24:00",188,"Oltrecastello"
"19:25:00","19:25:00",215,"Oltrecastello"
