"LINEA";"CORSA";"ORA_PARTENZA";"ORA_ARRIVO";"average(passengers)"
"Linea 4 Pergine Valsugana - Ischia";"E40511";"17:16:00";"17:25:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B402150005";"06:45:00";"06:59:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B402150101";"06:55:00";"07:02:00";9.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B402170004";"07:45:00";"07:55:00";21.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B402190002";"12:58:00";"13:05:00";4.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B402360006";"13:58:00";"14:10:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B404440102";"13:45:00";"14:13:00";1.5
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B404590205";"06:58:00";"07:26:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B404610103";"08:05:00";"08:28:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B40520";"08:35:00";"08:45:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B4052101";"07:34:00";"07:37:00";10.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B4052102";"07:15:00";"07:22:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B405240001";"10:05:00";"10:25:00";1.5
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B405450002";"17:55:00";"18:10:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B406240001";"13:03:00";"13:22:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"B406280003";"13:20:00";"13:40:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E402170003";"07:45:00";"07:52:00";0.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E402190004";"12:56:00";"13:03:00";0.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E402340002";"12:48:00";"12:55:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E402380003";"18:05:00";"18:12:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E40521";"07:12:00";"07:22:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E405230002";"08:36:00";"08:46:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E40524";"10:05:00";"10:25:00";2.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E40539";"10:30:00";"10:50:00";2.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E405410001";"14:25:00";"14:35:00";0.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus√†-Pergine";"E405450001";"17:55:00";"18:10:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B402150101";"06:55:00";"07:02:00";7.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B402170005";"07:45:00";"07:52:00";8.666666666666666
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B402190002";"12:58:00";"13:05:00";1.6666666666666667
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B402340002";"12:48:00";"12:55:00";5.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B402340102";"12:52:00";"12:59:00";3.5
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B402360006";"13:58:00";"14:10:00";1.3333333333333333
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B4023801";"18:05:00";"18:17:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B404440102";"13:45:00";"14:13:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B404590105";"07:20:00";"07:50:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B404590205";"06:58:00";"07:26:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B404610103";"08:05:00";"08:28:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B404790102";"06:33:00";"06:53:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B40520";"08:35:00";"08:45:00";1.5
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B4052101";"07:34:00";"07:37:00";8.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B4052103";"07:12:00";"07:22:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B40523";"08:46:00";"08:56:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B405280002";"17:40:00";"17:55:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B405410002";"14:13:00";"14:35:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B405450002";"17:55:00";"18:10:00";1.0
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B406070103";"09:35:00";"09:58:00";1.5
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B406240001";"13:03:00";"13:22:00";1.5
"Linea 5 S.Caterina-Canale-S.Vito-Sus‡-Pergine";"B406280003";"13:20:00";"13:40:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402010005";"06:46:00";"06:59:00";4.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402030002";"09:26:00";"09:36:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402140004";"11:05:00";"11:20:00";3.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402160104";"12:53:00";"13:05:00";2.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402160204";"12:53:00";"13:05:00";3.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402180004";"13:45:00";"14:00:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402200004";"18:18:00";"18:33:00";2.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B40244";"13:20:00";"13:39:00";5.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402910005";"07:25:00";"07:40:00";2.75
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402910105";"07:25:00";"07:45:00";2.8461538461538463
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402910206";"07:37:00";"07:59:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B402910301";"07:32:00";"07:48:00";2.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B404910004";"07:08:00";"07:23:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B404920003";"09:10:00";"09:25:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B404950002";"11:21:00";"11:31:00";2.5
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B404960003";"17:05:00";"17:20:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B404990002";"14:01:00";"14:11:00";2.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"B405010001";"17:21:00";"17:31:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"E402010007";"06:46:00";"07:01:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"E402140006";"11:05:00";"11:20:00";9.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"E404910003";"07:10:00";"07:25:00";1.5
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"E404920003";"09:10:00";"09:25:00";2.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"E404950002";"11:21:00";"11:31:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"E404960003";"17:05:00";"17:20:00";1.0
"Linea 6 Roncogno-Costasavina-Pergine Valsugana";"E405010001";"17:21:00";"17:31:00";2.0
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405500301";"08:48:00";"08:55:00";1.0
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405520301";"09:53:00";"10:00:00";1.0
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405530302";"10:19:00";"10:27:00";1.5
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405550102";"11:10:00";"11:18:00";1.0
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405560301";"11:48:00";"11:55:00";2.0
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405590101";"13:10:00";"13:22:00";1.0
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405600302";"14:49:00";"14:57:00";1.0
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405630102";"16:10:00";"16:18:00";1.0
"Linea 7 Cir√® - Pergine - S.Cristoforo - Valcanover";"B405630302";"16:19:00";"16:27:00";1.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405490102";"08:10:00";"08:18:00";1.3333333333333333
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405510102";"09:10:00";"09:18:00";1.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405510302";"09:19:00";"09:27:00";1.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405540301";"10:48:00";"10:55:00";1.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405580101";"12:40:00";"12:47:00";1.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405580301";"12:48:00";"12:55:00";2.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405590101";"13:10:00";"13:22:00";2.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405600302";"14:49:00";"14:57:00";1.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405610101";"15:10:00";"15:17:00";1.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405610301";"15:18:00";"15:25:00";1.0
"Linea 7 CirË - Pergine - S.Cristoforo - Valcanover";"B405650302";"17:19:00";"17:27:00";1.0
"Linea per vendita Tariffaria";"B99999";"07:00:00";"23:00:00";6.666666666666667
"Lochere - S.Giuliana - Barco -Levico Terme";"B400810002";"09:36:00";"09:45:00";2.0
"Lochere - S.Giuliana - Barco -Levico Terme";"B402390002";"06:23:00";"06:49:00";3.8461538461538463
"Lochere - S.Giuliana - Barco -Levico Terme";"B402880103";"13:18:00";"13:49:00";6.0
"Lochere - S.Giuliana - Barco -Levico Terme";"B402880203";"13:50:00";"13:58:00";18.0
"Lochere - S.Giuliana - Barco -Levico Terme";"B402880402";"13:15:00";"13:41:00";11.0
"Lochere - S.Giuliana - Barco -Levico Terme";"B402900101";"14:03:00";"14:29:00";5.0
"Lochere - S.Giuliana - Barco -Levico Terme";"B402920002";"17:35:00";"18:01:00";3.4
"Lochere - S.Giuliana - Barco -Levico Terme";"B404450003";"06:59:00";"07:25:00";4.0
"Lochere - S.Giuliana - Barco -Levico Terme";"E400810003";"09:30:00";"09:39:00";1.0
"Lochere - S.Giuliana - Barco -Levico Terme";"E400850002";"17:41:00";"17:49:00";1.0
"Luserna-Monterovere-Caldonazzo-Pergine-Trento";"B305440003";"13:47:00";"14:26:00";1.0
"Luserna-Monterovere-Caldonazzo-Pergine-Trento";"B305450003";"06:30:00";"07:05:00";1.0
"Luserna-Monterovere-Caldonazzo-Pergine-Trento";"B305460004";"17:52:00";"18:17:00";5.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B204710008";"09:15:00";"09:27:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B204720005";"10:44:00";"11:13:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B204730004";"10:13:00";"10:39:00";1.3333333333333333
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B204740005";"15:44:00";"16:13:00";2.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B2047501";"11:15:00";"11:49:00";2.3333333333333335
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B204760005";"17:44:00";"18:13:00";4.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B2047701";"14:40:00";"15:15:00";1.5
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B204790005";"17:15:00";"17:41:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"B205800002";"17:05:00";"17:15:00";5.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"E204700003";"09:45:00";"10:14:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"E204710004";"09:15:00";"09:27:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"E204720003";"10:45:00";"11:14:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"E204730002";"10:15:00";"10:41:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"E204740003";"15:45:00";"16:14:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"E204750003";"11:15:00";"11:41:00";1.0
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"E204790005";"17:15:00";"17:42:00";1.6666666666666667
"M.Terlago-Terlago-Vigolo B.-Balselga-Sopramonte";"E205800002";"17:05:00";"17:15:00";2.0
"Madonna di Campiglio - Folgarida - Mal√®";"B603500008";"08:00:00";"08:50:00";1.3333333333333333
"Madonna di Campiglio - Folgarida - Mal√®";"B603510105";"07:23:00";"07:49:00";1.0
"Madonna di Campiglio - Folgarida - Mal√®";"B603520106";"09:55:00";"10:45:00";3.875
"Madonna di Campiglio - Folgarida - Mal√®";"B603530112";"09:00:00";"09:50:00";1.0
"Madonna di Campiglio - Folgarida - Mal√®";"B603540006";"12:10:00";"12:38:00";2.5
"Madonna di Campiglio - Folgarida - Mal√®";"B603550007";"12:40:00";"13:08:00";2.0
"Madonna di Campiglio - Folgarida - Mal√®";"B603580206";"14:30:00";"15:20:00";2.3333333333333335
"Madonna di Campiglio - Folgarida - Mal√®";"B603600105";"16:40:00";"17:08:00";2.3333333333333335
"Madonna di Campiglio - Folgarida - Mal√®";"B603610208";"17:05:00";"17:55:00";1.0
"Madonna di Campiglio - Folgarida - Mal√®";"B603660105";"06:50:00";"07:18:00";2.6666666666666665
"Madonna di Campiglio - Folgarida - Mal√®";"B603690008";"14:25:00";"15:15:00";5.0
"Madonna di Campiglio - Folgarida - Mal√®";"B603790106";"17:12:00";"17:40:00";3.6666666666666665
"Madonna di Campiglio - Folgarida - Mal√®";"E601530807";"14:20:00";"15:10:00";1.2
"Madonna di Campiglio - Folgarida - Mal√®";"E601540106";"17:05:00";"17:55:00";4.5
"Madonna di Campiglio - Folgarida - Mal√®";"E603530106";"09:00:00";"09:50:00";2.6666666666666665
"Madonna di Campiglio - Folgarida - Mal√®";"E603540107";"09:10:00";"10:00:00";3.3333333333333335
"Madonna di Campiglio - Folgarida - Mal√®";"E603550004";"11:40:00";"12:30:00";3.5
"Madonna di Campiglio - Folgarida - Mal√®";"E603560005";"12:50:00";"13:40:00";4.5
"Madonna di Campiglio - Folgarida - Mal√®";"E603590006";"14:25:00";"15:15:00";4.5
"Madonna di Campiglio - Folgarida - Mal√®";"E603600005";"16:15:00";"17:05:00";1.5
"Madonna di Campiglio - Folgarida - Mal√®";"E603620005";"16:40:00";"17:08:00";1.0
"Madonna di Campiglio - Folgarida - Mal√®";"E603640005";"19:15:00";"19:44:00";0.0
"Madonna di Campiglio - Folgarida - Mal√®";"E603660005";"07:10:00";"08:00:00";1.8333333333333333
"Madonna di Campiglio - Folgarida - Mal√®";"E603670005";"17:13:00";"17:41:00";3.0
"Madonna di Campiglio - Folgarida - MalË";"B60349";"06:20:00";"07:00:00";1.0
"Madonna di Campiglio - Folgarida - MalË";"B603510105";"07:23:00";"07:49:00";1.0
"Madonna di Campiglio - Folgarida - MalË";"B603560105";"13:03:00";"13:53:00";5.0
"Madonna di Campiglio - Folgarida - MalË";"B603600105";"16:40:00";"17:08:00";1.5
"Madonna di Campiglio - Folgarida - MalË";"B603660105";"06:50:00";"07:18:00";1.0
"Madonna di Campiglio - Folgarida - MalË";"B603690008";"14:25:00";"15:15:00";1.0
"Madonna di Campiglio - Folgarida - MalË";"B603790106";"17:12:00";"17:40:00";1.0
"Mal√® - Bolentina";"B603850001";"06:45:00";"07:05:00";2.0
"Mal√® - Mezzana - Marilleva 1400";"E603900011";"09:20:00";"09:42:00";1.0
"Mal√® - Mezzana - Marilleva 1400";"E603920007";"12:30:00";"12:52:00";2.0
"Mal√® - Mezzana - Marilleva 1400";"E603930010";"13:35:00";"13:57:00";9.0
"Mal√® - Mezzana - Marilleva 1400";"E603950109";"17:35:00";"18:20:00";2.0
"Mal√® - Mezzana - Marilleva 1400";"E60396";"16:45:00";"17:30:00";5.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603220004";"09:55:00";"10:30:00";1.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603230003";"06:35:00";"07:10:00";2.4444444444444446
"Mal√® - Rabbi Bagni - Somrabbi";"B603240102";"11:55:00";"12:20:00";1.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603250004";"07:15:00";"07:50:00";1.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603270003";"10:35:00";"11:10:00";1.3333333333333333
"Mal√® - Rabbi Bagni - Somrabbi";"B603280004";"12:52:00";"13:27:00";5.666666666666667
"Mal√® - Rabbi Bagni - Somrabbi";"B603300003";"17:45:00";"18:13:00";2.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603310202";"13:32:00";"14:07:00";1.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603320004";"19:10:00";"19:42:00";2.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603350005";"18:18:00";"18:53:00";1.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603350103";"18:35:00";"19:06:00";1.0
"Mal√® - Rabbi Bagni - Somrabbi";"B603890001";"16:28:00";"16:57:00";1.0
"Mal√® - Rabbi Bagni - Somrabbi";"B606300003";"14:00:00";"14:35:00";2.0
"Mal√® - Rabbi Bagni - Somrabbi";"B607040002";"15:45:00";"16:03:00";4.0
"Mal√® - Rabbi Bagni - Somrabbi";"E603210004";"07:10:00";"07:48:00";1.25
"Mal√® - Rabbi Bagni - Somrabbi";"E603220006";"08:03:00";"08:26:00";2.0
"Mal√® - Rabbi Bagni - Somrabbi";"E603230104";"08:27:00";"08:51:00";1.75
"Mal√® - Rabbi Bagni - Somrabbi";"E603240104";"09:35:00";"10:12:00";0.75
"Mal√® - Rabbi Bagni - Somrabbi";"E603250105";"10:12:00";"10:49:00";3.2
"Mal√® - Rabbi Bagni - Somrabbi";"E603260103";"11:10:00";"11:34:00";2.6666666666666665
"Mal√® - Rabbi Bagni - Somrabbi";"E603270104";"11:35:00";"11:59:00";3.3333333333333335
"Mal√® - Rabbi Bagni - Somrabbi";"E603280002";"12:15:00";"12:53:00";1.25
"Mal√® - Rabbi Bagni - Somrabbi";"E603290004";"12:55:00";"13:33:00";3.3333333333333335
"Mal√® - Rabbi Bagni - Somrabbi";"E603300003";"15:25:00";"15:49:00";4.5
"Mal√® - Rabbi Bagni - Somrabbi";"E603310005";"15:54:00";"16:18:00";1.3333333333333333
"Mal√® - Rabbi Bagni - Somrabbi";"E603320106";"18:15:00";"18:53:00";0.6666666666666666
"Mal√® - Rabbi Bagni - Somrabbi";"E603350008";"19:34:00";"20:08:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B60047";"06:59:00";"07:03:00";1.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B60300";"09:22:00";"09:34:00";2.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603050105";"07:24:00";"08:02:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603050504";"06:45:00";"07:09:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603060104";"13:01:00";"13:25:00";3.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603060304";"12:22:00";"12:59:00";1.75
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603090104";"11:15:00";"11:39:00";1.3333333333333333
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603090206";"12:00:00";"12:38:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603100109";"15:50:00";"16:02:00";4.75
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603120003";"07:55:00";"08:19:00";2.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603140205";"18:10:00";"19:10:00";2.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603190111";"18:00:00";"19:00:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603190206";"17:19:00";"17:43:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B603390001";"16:00:00";"16:13:00";15.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B604010106";"05:40:00";"05:50:00";2.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B60407";"09:30:00";"10:08:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B604110108";"13:34:00";"13:58:00";6.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B604110210";"13:55:00";"14:33:00";1.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B604120105";"12:49:00";"13:13:00";2.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B604130108";"16:32:00";"16:56:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B604130308";"16:24:00";"17:28:00";1.25
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B604180208";"19:10:00";"19:59:00";1.6
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B604230502";"07:43:00";"08:17:00";2.2
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B606020104";"07:15:00";"07:47:00";3.142857142857143
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B606130002";"06:25:00";"06:39:00";8.333333333333334
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B606160006";"14:25:00";"15:02:00";3.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B606160205";"15:04:00";"15:28:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B6061703";"06:45:00";"07:37:00";3.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B606190009";"13:20:00";"13:57:00";1.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B606210007";"06:40:00";"07:25:00";9.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B606390005";"06:40:00";"07:30:00";7.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B607350005";"07:13:00";"07:23:00";1.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B60785";"06:43:00";"06:48:00";2.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"B70740";"12:38:00";"12:43:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E6015406";"17:58:00";"18:20:00";0.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603020203";"08:15:00";"09:18:00";1.6666666666666667
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603040304";"10:20:00";"10:58:00";2.7142857142857144
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603050306";"07:00:00";"07:24:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E60306";"12:38:00";"13:02:00";5.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603060302";"12:24:00";"12:36:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603090301";"11:44:00";"12:22:00";2.8333333333333335
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603100205";"15:42:00";"16:20:00";5.75
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E60312";"17:08:00";"17:46:00";1.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603130204";"15:22:00";"15:46:00";5.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603140208";"18:27:00";"18:51:00";3.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E603190302";"17:57:00";"19:00:00";2.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E60398";"07:45:00";"08:09:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E604020003";"06:31:00";"06:55:00";1.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E604050202";"08:17:00";"09:20:00";3.7142857142857144
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E604070003";"09:40:00";"10:04:00";5.5
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E604110403";"13:34:00";"14:37:00";1.9090909090909092
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E604120301";"12:53:00";"13:53:00";1.2
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E604130207";"16:54:00";"17:18:00";2.6666666666666665
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E604180307";"19:05:00";"19:43:00";2.0
"Mal√® -Mezzana -Fucine -Cogolo -Peio";"E6070201";"14:15:00";"14:39:00";3.5
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B603020501";"08:10:00";"08:57:00";1.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B603040503";"10:15:00";"10:37:00";1.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B603050606";"07:01:00";"07:09:00";1.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B603050606";"07:11:00";"07:48:00";1.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B6030604";"13:01:00";"13:29:00";1.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B603090307";"11:31:00";"12:18:00";1.5
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B603100405";"15:42:00";"16:04:00";1.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B603140306";"17:50:00";"18:37:00";3.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B603190404";"17:15:00";"17:43:00";1.5
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B604010206";"05:42:00";"06:04:00";2.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B604020106";"05:54:00";"06:22:00";1.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B604050308";"08:18:00";"08:46:00";1.5
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B604050406";"08:48:00";"09:00:00";3.0
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B604060004";"17:40:00";"19:05:00";1.5
"Mal√® -Mezzana -Fucine -Vermiglio -Passo Tonale";"B60411";"14:00:00";"14:12:00";1.5
